price,unit,location,bedrooms,baths,parking_lots,state 
"800,000", per annum,"  Thomas Estate, Thomas Estate, Ajah, Lagos",1,2,,
"2,000,000", per annum,"  Opic, Isheri North, Lagos",7,8,,
"5,000,000", per annum,"  Off Admiralty Road, Lekki, Lagos",4,4,,
"1,000,000", per annum,"  Ologolo, Lekki, Lagos",3,3,8,
"4,000,000", per annum,"  Kafe, Abuja",5,5,,
"2,500,000", per annum,"  Westend Estate, Off Lekki County Road, Ikota Lekki Lagos, Ikota Villa Estate, Lekki, Lagos",4,4,,
"900,000", per annum,"  Towards Agungi, Osapa, Lekki, Lagos",1,1,2,
"3,000,000", per annum,"  Off Admiralty Road, Lekki Phase 1, Lekki, Lagos",3,3,,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"1,300,000", per annum,"  Osapa, Lekki, Lagos",3,2,,
"5,500,000", per annum,"  Off Admiralty Road, Lekki Phase 1, Lekki, Lagos",5,4,,
"2,700,000", per annum,"  Off Admiralty Road, Lekki Phase 1, Lekki, Lagos",3,3,,
"4,500,000", per annum,"  Off Water Corporation Way, Victoria Island Extension, Victoria Island (VI), Lagos",2,2,3,
"1,200,000", per annum,"  In A Serene And Secured Estate At Dideolu Court Estate, Off Ijaiye Road, Ogba, Ikeja, Lagos",3,3,,
"1,300,000", per annum,"  In A Very Nice Location At Runfield Estate Ajao Estate Off Airport Road, Ikeja  Off Airport Road, Ajao Estate, Isolo, Lagos",3,3,,
"800,000", per annum,"  Off Ajayi Road, Ogba, Ikeja, Lagos",2,2,,
"2,000,000", per annum,"  In A Serene And Clean Crescent, Off College Road, Ogba, Ikeja, Lagos",4,4,,
"5,000,000", per annum,"  Off Water Corporation Drive, Victoria Island Extension, Victoria Island (VI), Lagos",3,3,3,
"1,500,000", per annum,"  Off Road 6, Abraham Adesanya Estate, Ajah, Lagos",3,3,4,
"5,000,000", per annum,"  Behind Legislative Quarters, Apo, Abuja",6,6,6,
"3,000,000", per annum,"  Close To Brains And Hammers Estate, Apo, Abuja",4,4,4,
"1,300,000", per annum,"  Off Osapa Road, Osapa, Lekki, Lagos",2,2,2,
"1,200,000", per annum,"  Phase 1, GRA, Magodo, Lagos",3,3,,
"600,000", per annum,"  Omole Phase 2, Ikeja, Lagos",1,1,,
"400,000", per annum,"  Phase 1 Isheri, GRA, Magodo, Lagos",1,1,,
"250,000", per annum,"  Harmony Estate, Ogba, Ikeja, Lagos",1,1,,
"3,500,000", per annum,"  Omole Phase 2, Ikeja, Lagos",,,,
"3,000,000", per annum,"  Omole Phase 2, Ikeja, Lagos",5,3,,
"1,400,000", per annum,"  Ojodu, Lagos",4,4,,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"2,000,000", per annum,"  Phase 1, GRA, Magodo, Lagos",4,4,,
"800,000", per annum,"  Peaceland Estate, Berger, Arepo, Ogun",3,3,,
"500,000", per annum,"  Ojodu, Lagos",3,3,,
"1,500,000", per annum,"  GRA, Magodo, Lagos",3,3,,
"1,100,000", per annum,"  Phase 1, GRA, Magodo, Lagos",2,3,,
"700,000", per annum,"  Ogba, Ikeja, Lagos",3,3,,
"1,200,000", per annum,"  Phase 1, GRA, Magodo, Lagos",3,3,,
"900,000", per annum,"  Ogba, Ikeja, Lagos",2,2,,
"800,000", per annum,"  Omole Phase 1, Ikeja, Lagos",2,3,,
"600,000", per annum,"  Olowora, Ojodu, Lagos",2,2,,
"400,000", per annum,"  Ojodu, Lagos",2,2,,
"500,000", per annum,"  Ogba, Ikeja, Lagos",2,2,,
"650,000", per annum,"  River Valley Estate, Ojodu, Lagos",2,2,,
"6,000,000", per annum,"  Close To Omole Gate, Omole Phase 1, Ikeja, Lagos",4,4,,
"2,500,000", per annum,"  Off Babatunde Anjos Avenue Lekki Phase 1, Lekki, Lagos",2,2,,
"2,500,000", per annum,"  Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",3,3,,
"15,000,000", per annum,"  Off Michael Okpara Way, Zone 7, Wuse, Abuja",8,8,"6,000",
"2,000,000", per annum,"  Utako, Abuja",3,3,,
"1,800,000", per annum,"  Greenland Estate, Before Sangotedo, Ajah, Lagos",4,4,,
"70,000", per annum,"  Wuse 2, Abuja",20,"2,000",,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"3,000,000", per annum,"  Off Admiralty Road, Lekki Phase 1, Lekki, Lagos",4,5,,
"2,000,000", per annum,"  Agungi, Lekki, Lagos",3,3,2,
"3,000,000", per annum,"  Prime Water Garden 2, Lekki Phase 1, Lekki, Lagos",3,,,
"1,600,000", per annum,"  Off Chisco, Ikate Elegushi, Lekki, Lagos",1,1,,
"25,000,000", per annum,"  Off Obafemi Awolowo Way, Jabi, Abuja",7,9,20,
"750,000", per annum,"  Abacha Road, GRA Phase 3, Port Harcourt, Rivers",4,"2,000",,
"1,500,000", per annum,"  Utako, Abuja",2,3,,
"1,400,000", per annum,"  VGC, Lekki, Lagos",2,2,,
"7,000,000", per annum,"  Off Edwin Clark Way, Guzape District, Abuja",3,4,16,
"1,300,000", per annum,"  Soluyi, Gbagada, Lagos",3,3,12,
"1,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,,,
"2,000,000", per annum,"  Osapa, Lekki, Lagos",3,3,,
"2,300,000", per annum,"  Ologolo, Lekki, Lagos",3,3,2,
"2,500,000", per annum,"  Off Freedom Way, Lekki Phase 1, Lekki, Lagos",4,3,,
"600,000", per annum,"  Heritage Estate, Egbeda, Alimosho, Lagos",3,3,,
"1,000,000", per annum,"  Nuj Phase 1, Off Lagos Ibadan Expressway, Berger, Arepo, Ogun",3,3,7,
"180,000", per annum,"  Lakowe, Ibeju Lekki, Lagos",1,1,4,
"700,000", per annum,"  Soluyi, Gbagada, Lagos",3,3,2,
"700,000", per annum,"  Soluyi, Gbagada, Lagos",3,3,2,
"950,000", per annum,"  Ikate Elegushi, Lekki, Lagos",1,1,2,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"8,000,000", per annum,"  Off Oba Dosunmu, Ikeja GRA, Ikeja, Lagos",4,4,,
"1,600,000", per annum,"  Off Admiralty Road, Lekki Phase 1, Lekki, Lagos",2,2,,
"7,000,000", per annum,"  Osborne, Ikoyi, Lagos",3,3,8,
"500,000", per annum,"  Ilasan, Ikate Elegushi, Lekki, Lagos",1,1,1,
"3,000,000", per annum,"  Off Admiralty Way, Lekki Phase 1, Lekki Phase 1, Lekki, Lagos",3,,,
"1,300,000", per annum,"  Thomas Estate, Ajah, Lagos",3,3,,
"2,500,000", per annum,"  Off Palace Road, Oniru, Victoria Island (VI), Lagos",3,3,2,
"300,000", per annum,"  Atlantic View Estate, Lekki Expressway, Lekki, Lagos",1,1,,
"350,000", per annum,"  Adebimpe Street, Mile 12, Kosofe, Lagos",2,1,,
"2,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,,,
"2,800,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,,
"2,000,000", per annum,"  Vicrory Crest Estate, Lafiaji, Lekki, Lagos",4,4,,
"25,000", per annum,"  Ikate, Lekki Expressway, Lekki, Lagos",,,,
"5,000,000", per annum,"  Guzape District, Abuja",4,5,5,
"3,500,000", per annum,"  Alternative Route, Chevron, Chevy View Estate, Lekki, Lagos",5,4,3,
"60,000", per annum,"  Lekki Phase 1, Lekki, Lagos",,,,
"2,800,000", per annum,"  Ochid Road, Lafiaji, Lekki, Lagos",4,4,,
"1,300,000", per annum,"  Mobil Road, Ajah, Lagos",3,3,,
"3,500,000", per annum,"  Off  Admiralty Way, Lekki Phase 1, Lekki, Lagos",3,3,2,
"1,400,000", per annum,"  Mobil Road Ajah, Ajah, Lagos",3,3,,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"1,500,000", per annum,"  Mobil Road, Ajah, Lagos",3,3,,
"2,500,000", per annum,"  Ikate Elegushi, Lekki, Lagos",4,4,6,
"800,000", per annum,"  Mobil Road, Ajah, Lagos",2,3,,
"6,000,000", per annum,"  Gra Abijo Ajah Lagos, Ajah, Lagos",3,3,15,
"5,000,000", per annum,"  Ihuntayi, Oniru, Victoria Island (VI), Lagos",4,4,,
"3,000,000", per annum,"  Osapa, Lekki, Lagos",4,5,,
"1,800,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1,
"1,500,000", per annum,"  Idado, Lekki, Lagos",2,3,,
"1,600,000", per annum,"  Lekki Phase 1, Lekki Phase 1, Lekki, Lagos",1,2,,
"1,800,000", per annum,"  Lekki Phase 1, Lekki Phase 1, Lekki, Lagos",1,2,,
"800,000", per annum,"  Oshorun Heritage Estate, Opic, Isheri North, Lagos",3,2,,
"1,500,000", per annum,"  Before Ikeja Under Bridge, Ikeja, Lagos",1,1,,
"1,400,000", per annum,"  Phase 2 Shangisha, GRA, Magodo, Lagos",3,3,,
"1,300,000", per annum,"  By Aso Radio, Katampe, Abuja",2,2,20,
"600,000", per annum,"  Ologolo, Lekki, Lagos",2,1,600,
"55,000,000", per annum,"  Agidingbi, Ikeja, Lagos","9,000","2,600",,
"4,800,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,,
"300,000", per annum,"  Ibafo, Ogun",3,3,4,
"5,000,000", per annum,"  Oladimeji Aloo, Off Hakeem Dickson, Lekki Phase 1, Lekki, Lagos",450,,,
"650,000", per annum,"  Ojodu Berger, Ojodu, Lagos",2,2,4,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"1,000,000", per annum,"  Ogba, Ojodu, Lagos",3,3,5,
"3,000,000", per annum,"  Maitama District, Abuja",2,3,,
"3,000,000", per annum,"  Ikate Elegushi, Lekki, Lagos",3,3,2,
"1,000,000", per annum,"  Besides Blenco Supermarket, Sangotedo Close To The Road, Peninsula Garden Estate, Ajah, Lagos",3,4,,
"800,000", per annum,"  Royal Palm Will, Badore, Ajah, Lagos",3,3,12,
"4,000,000", per annum,"  Area 2, Garki, Abuja",3,4,,
"200,000", per annum,"  17, Maba Road, Oke-oko Bus Stop, Isawo, Ikorodu, Lagos",2,1,,
"2,500,000", per annum,"  Mega Moore Estate, Lekki County, Ikota Villa Estate, Lekki, Lagos",4,4,,
"1,800,000", per annum,"  Lekki Gardens Horizon 1, Ikate Elegushi, Lekki, Lagos",2,2,2,
"1,800,000", per annum,"  After Ocean Bay Estate, Lafiaji, Lekki, Lagos",4,4,4,
"8,000,000", per annum,"  Banana Island, Ikoyi, Lagos",3,3,2,
"15,000,000", per annum,"  Onikoyi, Banana Island, Ikoyi, Lagos",3,3,2,
"600,000", per annum,"  Arepo Road, Peace Land Estate, Berger, Arepo, Ogun",4,4,6,
"1,400,000", per annum,"  VGC, Lekki, Lagos",2,3,3,
"2,000,000", per annum,"  Off Palace Road, Oniru, Victoria Island (VI), Lagos",2,2,2,
"30,000", per square meter / per annum,"  Chevron, Lekki, Lagos",,,,
"400,000", per annum,"  Osapa, Lekki, Lagos",3,3,2,
"4,000,000", per annum,"  Irewole Avenue, Opebi, Ikeja, Lagos",,,,
"1,500,000", per annum,"  Off Toyin Street, Allen, Ikeja, Lagos",2,,,
"1,300,000", per annum,"  Off Toyin Street, Allen, Ikeja, Lagos",2,2,,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"650,000", per annum,"  Green View Estate, Badore, Ajah, Lagos",2,2,6,
"1,300,000", per annum,"  Off Toyin Street, Allen, Ikeja, Lagos",2,2,,
"1,200,000", per annum,"  Off Fola Osibo, Lekki Phase 1, Lekki, Lagos",1,1,3,
"4,500,000", per annum,"  Ikate Elegushi, Lekki, Lagos",4,4,,
"4,500,000", per annum,"  Jabi, Abuja",4,4,,
"850,000", per annum,"  Vitus Okpara, Ajao Estate, Isolo, Lagos",3,3,,
"7,000,000", per annum,"  Adeyemi Lawson Street, Ilu Drive, Ikoyi, Lagos",4,,,
"60,000", per square meter / per annum,"  Lekki Phase 1, Lekki, Lagos",1,8,,
"3,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,10,,
"45,000", per square meter / per annum,"  Lekki Phase 1, Lekki, Lagos",1,8,,
"700,000", per annum,"  Sparklight Estate, Isheri North, Lagos",3,3,5,
"600,000", per annum,"  Opic, Isheri North, Lagos",3,3,5,
"750,000", per annum,"  Justice Crescent, Oko-oba, Agege, Lagos",3,2,100,
"600,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1,
"3,500,000", per annum,"  Osapa, Lekki, Lagos",3,3,4,
"5,500,000", per annum,"  Jabi, Abuja",2,3,5,
"4,000", per square meter / per annum,"  Eleyele, Ibadan, Oyo",,,,
"1,200,000", per annum,"  Akinyemi, Ring Road, Ibadan, Oyo",8,,,
"2,000,000", per annum,"  Emina Crescent, Off Toyin Street, Allen, Ikeja, Lagos",3,3,,
"6,000,000", per annum,"  Metro Gardens, Lekki Phase 1, Lekki, Lagos",5,6,10,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"18,000,000", per annum,"  Falomo Close, Old Ikoyi, Ikoyi, Lagos",7,8,10,
"30,000,000", per annum,"  Banana Island, Ikoyi, Lagos",6,7,15,
"5,000,000", per annum,"  In A Very Secured And Serene Area At Regina Omolara Street, Via Agbaoku, Opebi, Ikeja, Lagos",7,7,,
"8,000,000", per annum,"  Banana Island, Ikoyi, Lagos",3,4,10,
"1,500,000", per annum,"  Agungi, Lekki, Lagos",3,4,10,
"3,000,000", per annum,"  Off Queens Drive, Falomo, Ikoyi, Lagos",1,2,10,
"700,000", per annum,"  Agungi, Lekki, Lagos",1,2,5,
"1,000,000", per annum,"  Chevron Drive, Chevy View Estate, Lekki, Lagos",1,2,5,
"7,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,4,10,
"4,000,000", per annum,"  After Nnpc, Apata, Ibadan, Oyo",,,,
"1,800,000", per annum,"  Usman Mayaki Street, Lekki Phase 1, Lekki, Lagos",1,2,10,
"5,000", per square meter / per annum,"  Molete, Ibadan, Oyo",,,,
"900,000", per annum,"  Opic, Isheri North, Lagos",3,3,6,
"3,800,000", per annum,"  Emperor Estate, By Shoprite, Facing Lekki-epe Expressway., Sangotedo, Ajah, Lagos",3,3,4,
"4,000,000", per annum,"  2nd Roundabout, By Pinnacle Fuel Station, Lekki Phase 1, Lekki, Lagos",3,3,3,
"2,500,000", per annum,"  Lekki Palm City Estate, VGC, Lekki, Lagos",3,3,3,
"2,200,000", per annum,"  Arcadia Estate, Agungi, Lekki, Lagos",4,4,,
"1,200,000", per annum,"  New Road Reserved Area, Lekki Expressway, Lekki, Lagos",3,3,10,
"3,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,3,
"80,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",4,4,2,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
650, per square meter / per annum,"  Temple Road, Ikoyi, Lagos",969,,,
"6,000,000", per annum,"  Apo, Abuja",4,6,6,
"2,000,000", per annum,"  Allen, Ikeja, Lagos",2,2,,
"5,500,000", per annum,"  Awolowo Road, Opposite Ywca Building, Falomo, Ikoyi, Lagos",95,,,
"20,000,000", per annum,"  Banana Island, Ikoyi, Lagos",,,,
"1,300,000", per annum,"  Mobo Street, Lawanson, Surulere, Lagos",3,3,,
"1,000,000", per annum,"  Mobo Street, Lawanson, Surulere, Lagos",3,3,,
"3,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,,
"1,600,000", per annum,"  Ologolo, Agungi, Lekki, Lagos",3,3,2,
"2,700,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,"1,000",
"1,200,000", per annum,"  Banana Island, Ikoyi, Lagos",1,1,1,
"1,500,000", per annum,"  Igboefon, Lekki, Lagos",3,3,4,
"1,200,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1,
"4,000,000", per annum,"  North Point Estate, Chevron Drive, Chevy View Estate, Lekki, Lagos",4,4,3,
"2,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",2,2,"1,200",
"120,000", per annum,"  Kolawole Street, Igbogbo, Ikorodu, Lagos",1,1,2,
"2,100,000", per annum,"  Spg Road, Before Chevron, Lekki, Lagos, Lekki Expressway, Lekki, Lagos",3,3,2,
"2,500,000", per annum,"  Shangisha, GRA, Magodo, Lagos",4,4,4,
"500,000", per annum,"  Barracks Estate, Ogudu, Lagos",1,2,,
"1,000,000", per annum,"  6th Avenue, Festac, Isolo, Lagos",3,3,5,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"300,000", per annum,"  Agungi, Lekki, Lagos",1,2,,
"3,000,000", per annum,"  Osapa, Lekki, Lagos",,,,
"2,300,000", per annum,"  Chevy View Estate, Lekki, Lagos",3,3,,
"1,000,000", per annum,"  Julie Estate, Off Oregun Road, Oregun, Ikeja, Lagos",2,2,,
"5,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,4,
"400,000", per annum,"  Graceland Estate, Opp Thomas Estate, Ajah, Lagos",1,1,1,
"2,000,000", per annum,"  Jabi, Abuja",3,44,3,
"350,000", per annum,"  Finbar's Road, Akoka, Yaba, Lagos",1,1,6,
"1,500,000", per annum,"  Bola Ajibola Street, Off Community Road,, Allen, Ikeja, Lagos",3,3,,
"3,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,3,
"3,500,000", per annum,"  By Bakare, Chevy View Estate, Lekki, Lagos",5,5,4,
"2,500,000", per annum,"  Idowu Martins Street, Off Adeola Odeku Street, Victoria Island Extension, Victoria Island (VI), Lagos",1,2,10,
"4,000,000", per annum,"  Mike Adegbite Avenue, Lekki Phase 1, Lekki, Lagos",3,4,10,
"2,500,000", per annum,"  Old Bodija, Ibadan, Oyo","2,000",800,,
"7,000,000", per annum,"  Osborne, Ikoyi, Lagos",3,3,,
"3,500,000", per annum,"  Chevron Drive, Lekki Expressway, Lekki, Lagos",4,4,4,
"12,000,000", per annum,"  Banana Island, Ikoyi, Lagos",3,3,,
"4,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,4,
"6,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",5,5,3,
"1,000,000", per annum,"  Osapa, Lekki, Lagos",1,1,2,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"600,000", per annum,"  Lekki Phase 1, Lekki Phase 1, Lekki, Lagos",1,1,,
"2,000,000", per annum,"  Gwarinpa Estate, Gwarinpa, Abuja",,,,
"1,500,000", per annum,"  Lekki Phase 1, Lekki Phase 1, Lekki, Lagos",1,2,,
"1,200,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,2,,
"550,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,,
"5,000,000", per annum,"  Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",4,4,4,
"2,000,000", per annum,"  Innoyo Estate, Abraham Adesanya Road, Abraham Adesanya Estate, Ajah, Lagos",4,4,4,
"2,500,000", per annum,"  Around Mobolaji Johnson, Lekki Phase 1, Lekki, Lagos",2,2,,
"1,500,000", per annum,"  Jakande 1st Gate, By Nicon Town, Lekki Expressway, Lekki, Lagos",2,2,3,
"4,500,000", per annum,"  Abiola Court, Ikate Elegushi, Lekki, Lagos",4,4,2,
"1,200,000", per annum,"  Agungi, Lekki, Lagos",3,3,,
"3,000,000", per annum,"  Agungi, Lekki, Lagos",4,4,,
"900,000", per annum,"  Prayer Estate, Amuwo Odofin, Isolo, Lagos",2,2,2,
"8,000,000", per annum,"  Glover Road, Old Ikoyi, Ikoyi, Lagos",3,3,2,
"900,000", per annum,"  Osapa, Lekki, Lagos",1,1,4,
"3,500,000", per annum,"  Maruwa Right, Lekki Phase 1, Lekki, Lagos",2,2,,
"4,500,000", per annum,"  Oniru, Victoria Island (VI), Lagos",4,4,,
"1,800,000", per annum,"  Mabuchi, Abuja",2,3,18,
"5,000,000", per annum,"  Ologolo, Lekki, Lagos",2,2,,
"4,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,4,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"450,000", per annum,"  Fidiso Estate Abijo, Sangotedo, Ajah, Lagos",1,1,4,
"500,000", per annum,"  Adeba, Awoyaya, Ibeju Lekki, Lagos",3,3,,
"600,000", per annum,"  Fidiso Estate, Abijo, Sangotedo, Ajah, Lagos",3,3,6,
"850,000", per annum,"  Fidiso Estate, Sangotedo, Ajah, Lagos",3,3,6,
"3,500,000", per annum,"  Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",3,3,,
"1,800,000", per annum,"  Osapa, Lekki, Lagos",3,3,2,
"1,900,000", per annum,"  Osapa, Lekki, Lagos",3,3,4,
"1,000,000", per annum,"  Onikan, Lagos Island, Lagos",1,1,,
"2,000,000", per annum,"  Ologolo, Lekki, Lagos",2,2,1,
"200,000", per annum,"  Lakowe, Awoyaya, Ibeju Lekki, Lagos",1,1,4,
"700,000", per annum,"  Ago Palace, Isolo, Lagos",2,2,,
"450,000", per annum,"  Ago Palace, Isolo, Lagos",2,2,,
"500,000", per annum,"  Close To The Airport, Ajao Estate, Isolo, Lagos",1,1,,
"4,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",2,2,2,
"3,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",2,2,2,
"1,000,000", per annum,"  Ikeja, Lagos",2,2,4,
"2,800,000", per annum,"  Around 2nd Roundabout, Lekki Phase 1, Lekki, Lagos",2,2,3,
"170,000", per annum,"  Lakowe, Awoyaya, Ibeju Lekki, Lagos",1,1,,
"2,400,000", per annum,"  Devine Home, Thomas Estate, Ajah, Lagos",3,3,,
"3,000,000", per annum,"  Ikota Villa Estate, Lekki, Lagos",5,5,4,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"4,500,000", per annum,"  By 1 Roundabout, Lekki Phase 1, Lekki, Lagos",4,4,6,
"4,500,000", per annum,"  Lekki Right By Pinnacle Filling Station, Lekki Phase 1, Lekki, Lagos",4,4,4,
"3,500,000", per annum,"  Carlton Gate, Along Chevron Drive, Lekki, Lagos",4,4,,
"3,500,000", per annum,"  Chevy View Estate, Lekki, Lagos",,,,
"1,700,000", per annum,"  Ikota Villa Estate, Lekki, Lagos",3,3,2,
"2,000,000", per annum,"  Igbo Efon/spg Road, Lekki, Lagos",4,4,2,
"1,200,000", per annum,"  Morgan Estate, Ojodu, Lagos",3,3,4,
"400,000", per annum,"  Dopemu, Agege, Lagos",2,3,200,
"40,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,2,,
"2,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",1,1,1,
"5,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,3,2,
"3,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,1,
"1,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1,
"8,000,000", per annum,"  Ladoke Akintola, Ikeja GRA, Ikeja, Lagos",5,6,4,
"2,800,000", per annum,"  Off Orchid Road, Lekki, Lagos",4,4,4,
"700,000", per annum,"  Illaje Mobile Road, Maroko, Lekki, Lagos",2,2,2,
"500,000", per annum,"  Road 48, VGC, Lekki, Lagos",1,1,,
"6,000,000", per annum,"  Badore Road, Badore, Ajah, Lagos",,,,
"8,000", per square meter / per annum,"  Ejigbo Bus Stop, Ejigbo, Lagos",2,"2,600",,
"3,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,3,,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"1,200,000", per annum,"  VGC, Lekki, Lagos",2,3,10,
"1,000,000", per annum,"  Lekki, Lagos",1,1,1,
"2,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",1,1,1,
"1,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,2,,
"2,000,000", per annum,"  Osapa, Lekki, Lagos",3,3,2,
"2,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,3,
"250,000", per annum,"  Adeba, Ibeju Lekki, Lagos",1,1,,
"3,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",2,2,,
"250,000", per annum,"  Igesu, Ayobo, Lagos",2,2,,
,,"  Chevron Drive, Chevy View Estate, Lekki, Lagos",,,,
"2,800,000", per annum,"  Ikate Elegushi, Lekki, Lagos",4,4,4,
"500,000", per annum,"  Off Kushenla Rd, Ikate Elegushi, Lekki, Lagos",1,1,1,
"800,000", per annum,"  Before Abraham Adesanya Roundabout, Thomas Estate, Ajah, Lagos",1,2,6,
"6,000,000", per annum,"  Victoria Island (VI), Lagos",3,3,2,
"1,500,000", per annum,"  Agungi, Lekki, Lagos",2,2,2,
"500,000", per annum,"  Idowu Lane, Computer Village, Off Kodesho Street, Oba Akran, Ikeja, Lagos",1,1,,
"2,100,000", per annum,"  Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",2,2,2,
"1,600,000", per annum,"  Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",1,1,2,
"1,400,000", per annum,"  Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",1,1,1,
"500,000", per annum,"  New Road, Igbo Efon, Lekki, Lagos",1,1,1,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"2,200,000", per annum,"  Cooplag Estate, Orchid Hotel Road, Lekki Expressway, Lekki, Lagos",4,5,,
"1,300,000", per annum,"  Osapa, Lekki, Lagos",1,,,
"3,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,,
"700,000", per annum,"  Oribanwa Phase Ii, Beside Davitech Petrol Station Road, Sangotedo, Ajah, Lagos",3,4,,
"600,000", per annum,"  Lakuwe Lake Golf, Sangotedo, Ajah, Lagos",2,3,,
"900,000", per annum,"  After Shoprite, Sangotedo, Ajah, Lagos",3,4,,
"1,500,000", per annum,"  Road 11, Ikota Villa Estate, Lekki, Lagos",3,4,,
"300,000", per annum,"  Golf Road, Lakuwe Lake, Eputu, Ibeju Lekki, Lagos",2,2,,
"1,200,000", per annum,"  Osapa, Lekki, Lagos",1,,,
"1,000,000", per annum,"  Yaba, Lagos",2,3,3,
"1,800,000", per annum,"  Admiralty Way, Lekki Phase 1, Lekki, Lagos",1,2,10,
"7,000,000", per annum,"  Ikeja GRA, Ikeja, Lagos",5,5,,
"3,500,000", per annum,"  Guzape District, Abuja",4,4,20,
"3,000,000", per annum,"  Vally Stream Estate, Osapa, Lekki, Lagos",4,4,3,
"3,500,000", per annum,"  Lawani Oduloye Crescent, Oniru, Victoria Island (VI), Lagos",2,1,2,
"500,000", per annum,"  Cole Street, Ojuelegba, Surulere, Lagos, Ojuelegba, Surulere, Lagos",3,4,1234,
"8,000,000", per annum,"  Nasarawa Street, Banana Island, Ikoyi, Lagos",3,3,,
"8,000,000", per annum,"  Achapo Street, Boundary, Ajeromi, Olodi, Apapa, Lagos",723,,,
"400,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,,
"1,800,000", per annum,"  Lekki Phase 1, Lekki, Lagos",2,2,2,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"65,000,000", per annum,"  Just After Jakande, Ologolo, Lekki, Lagos",5,5,4,
"1,400,000", per annum,"  Off Shoprite Road, Osapa, Lekki, Lagos",1,1,1,
"300,000", per annum,"  Phase 1, Isheri, Magodo, Lagos",1,1,,
